,,,,,Turns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,55,0,75,18,1,73,24,2,100,37,3,92,29,4,99,31, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,88,14,1,51,26,2,95,43,3,100,32,4,77,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,47,0,85,10,1,50,19,2,95,34,3,100,33,4,91,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,36,0,100,22,1,63,5,2,72,12,3,61,18,4,61,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,52,0,100,39,1,80,15,2,90,9,3,81,15,4,80,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,65,0,82,45,1,90,26,2,90,25,3,100,33,4,98,47, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,45,0,86,26,1,77,16,2,85,35,3,79,20,4,100,33, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,88,18,1,100,24,2,82,28,3,83,48,4,57,29, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,63,0,98,56,1,87,11,2,100,38,3,98,17,4,90,49, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,42,0,52,25,1,70,25,2,59,15,3,86,22,4,100,40, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,44,0,29,8,1,42,14,2,50,27,3,100,37,4,50,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,47,0,83,25,1,79,34,2,65,22,3,99,31,4,100,51, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,99,30,1,75,21,2,100,18,3,97,21,4,99,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,54,0,100,30,1,91,43,2,96,43,3,83,34,4,97,42, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,98,28,1,90,38,2,71,26,3,100,24,4,52,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,14,0,44,0,71,34,1,91,34,2,100,53,3,84,37,4,72,36, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,16,0,36,0,54,15,1,47,21,2,89,37,3,100,39,4,85,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,10,0,57,0,84,36,1,56,14,2,74,10,3,92,21,4,100,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,43,0,84,17,1,92,6,2,62,57,3,100,23,4,35,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,42,0,79,23,1,90,25,2,99,18,3,68,31,4,100,34, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,38,0,100,14,1,79,22,2,67,29,3,67,14,4,83,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,50,0,72,3,1,100,20,2,69,30,3,61,9,4,91,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,33,0,100,15,1,49,18,2,97,24,3,30,10,4,77,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,49,0,95,63,1,81,29,2,95,24,3,100,31,4,73,44, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,33,0,50,0,1,74,7,2,100,4,3,50,16,4,52,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,40,0,70,40,1,86,44,2,97,35,3,84,43,4,100,52, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,38,0,75,17,1,67,17,2,100,24,3,62,25,4,71,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,18,0,1,100,21,2,96,6,3,42,0,4,74,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,55,7,1,80,4,2,55,14,3,100,16,4,56,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,61,0,87,30,1,94,22,2,100,17,3,76,7,4,72,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,100,11,1,60,21,2,99,24,3,64,10,4,64,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,47,0,74,10,1,53,12,2,100,53,3,74,13,4,90,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,1,38,0,100,21,1,69,19,2,65,16,3,96,16,4,89,33, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,67,12,1,54,6,2,100,5,3,99,18,4,64,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,77,50,1,100,63,2,78,19,3,64,35,4,71,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,85,27,1,100,29,2,98,23,3,78,23,4,91,7, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,49,7,1,65,18,2,81,7,3,100,17,4,68,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,61,0,50,41,1,78,25,2,76,27,3,89,24,4,100,41, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,32,34,1,80,5,2,100,13,3,56,26,4,44,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,36,0,50,0,1,100,21,2,91,27,3,64,10,4,64,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,39,0,72,30,1,99,18,2,100,28,3,72,0,4,72,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,33,0,65,22,1,47,12,2,100,6,3,56,11,4,79,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,48,0,100,19,1,91,32,2,95,12,3,50,36,4,61,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,52,0,75,13,1,76,30,2,100,21,3,68,25,4,70,6, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,46,0,78,24,1,78,18,2,68,23,3,84,29,4,100,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,56,0,69,28,1,84,25,2,100,30,3,95,29,4,99,31, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,39,0,83,25,1,100,42,2,89,15,3,42,22,4,85,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,49,0,72,5,1,54,13,2,76,20,3,100,23,4,99,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,50,0,97,30,1,100,26,2,91,20,3,56,54,4,85,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,39,5,1,41,29,2,83,16,3,100,19,4,51,11, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,59,0,100,26,1,90,37,2,82,18,3,79,43,4,91,36, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,59,0,74,9,1,100,15,2,59,4,3,78,7,4,98,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,27,7,1,34,9,2,43,18,3,73,27,4,100,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,37,0,49,25,1,68,7,2,100,21,3,69,10,4,79,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,37,0,65,40,1,89,19,2,81,29,3,65,21,4,100,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,48,0,75,15,1,56,18,2,72,16,3,69,13,4,100,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,30,0,100,38,1,75,26,2,73,11,3,94,28,4,87,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,32,0,58,34,1,79,8,2,100,30,3,39,14,4,32,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,33,0,90,15,1,88,23,2,100,10,3,50,5,4,65,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,100,20,1,85,21,2,44,6,3,85,23,4,83,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,44,0,87,37,1,88,34,2,100,30,3,89,32,4,71,49, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,61,0,51,91,1,84,32,2,98,33,3,100,78,4,95,58, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,43,0,94,37,1,61,28,2,99,41,3,100,18,4,94,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,62,0,85,18,1,99,16,2,79,27,3,100,5,4,52,30, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,39,0,78,20,1,72,7,2,100,17,3,73,9,4,58,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,43,0,72,28,1,93,20,2,62,26,3,100,25,4,84,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,46,0,100,30,1,95,12,2,75,33,3,98,29,4,77,43, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,40,0,83,28,1,98,13,2,86,21,3,100,17,4,41,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,28,0,53,22,1,15,2,2,56,9,3,100,28,4,93,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,61,0,100,57,1,87,36,2,90,29,3,92,20,4,96,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,43,0,100,31,1,70,10,2,76,18,3,88,25,4,79,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,31,0,51,12,1,55,39,2,100,34,3,73,23,4,68,34, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,49,0,51,25,1,74,27,2,81,14,3,53,21,4,100,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,93,17,1,62,8,2,100,11,3,52,12,4,69,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,85,19,1,100,33,2,76,48,3,87,27,4,76,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,96,31,1,52,25,2,87,40,3,100,20,4,84,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,37,0,100,23,1,50,16,2,50,8,3,50,10,4,59,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,43,0,82,10,1,100,16,2,75,35,3,86,21,4,96,31, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,83,2,1,100,26,2,95,32,3,99,33,4,76,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,99,23,1,80,23,2,76,25,3,100,47,4,80,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,75,3,1,76,32,2,77,10,3,100,18,4,81,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,49,0,83,46,1,51,20,2,100,27,3,89,30,4,65,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,53,0,99,14,1,100,26,2,99,4,3,88,11,4,83,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,74,12,1,83,17,2,70,10,3,100,34,4,69,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,36,0,92,21,1,89,9,2,100,24,3,89,12,4,87,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,45,14,1,76,15,2,100,17,3,52,26,4,45,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,12,1,33,0,73,19,1,82,30,2,64,26,3,100,22,4,81,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,29,0,55,22,1,57,18,2,100,4,3,47,7,4,87,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,39,0,32,15,1,36,15,2,50,17,3,32,5,4,100,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,61,0,88,28,1,68,39,2,31,37,3,100,27,4,91,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,37,0,100,15,1,74,14,2,80,22,3,91,17,4,80,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,39,0,83,32,1,80,25,2,100,26,3,46,19,4,83,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,11,0,41,0,75,30,1,99,19,2,100,30,3,64,8,4,57,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,31,0,33,5,1,100,10,2,64,24,3,99,28,4,34,0, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,12,0,41,0,63,21,1,97,16,2,100,44,3,63,12,4,84,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,38,0,76,13,1,91,15,2,100,13,3,54,58,4,64,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,34,0,79,18,1,88,26,2,100,13,3,84,17,4,61,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,46,5,1,100,35,2,42,4,3,42,7,4,60,47, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,100,34,1,77,21,2,84,24,3,89,24,4,64,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,37,0,100,30,1,61,20,2,81,12,3,68,1,4,65,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,76,26,1,86,31,2,77,2,3,100,29,4,83,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,39,0,50,13,1,62,13,2,100,15,3,61,15,4,47,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,36,0,50,6,1,47,8,2,77,11,3,100,19,4,40,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,27,0,100,3,1,55,12,2,50,18,3,44,5,4,70,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,43,0,98,22,1,100,30,2,44,18,3,74,17,4,98,31, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,46,0,59,29,1,37,15,2,72,7,3,100,34,4,88,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,83,60,1,100,33,2,91,55,3,71,35,4,61,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,38,0,100,21,1,41,17,2,65,22,3,70,7,4,66,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,11,0,42,0,82,18,1,73,14,2,76,9,3,87,26,4,100,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,60,31,1,100,40,2,76,6,3,64,15,4,74,30, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,10,0,41,0,100,30,1,99,33,2,64,14,3,64,19,4,81,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,11,0,59,0,100,26,1,94,35,2,99,21,3,86,7,4,95,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,11,0,48,0,64,17,1,85,8,2,98,23,3,87,14,4,100,7, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,11,0,48,0,82,24,1,100,33,2,96,30,3,63,24,4,91,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,37,0,54,15,1,85,27,2,98,36,3,100,26,4,33,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,13,0,38,0,69,17,1,83,17,2,19,5,3,100,8,4,69,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,44,0,59,20,1,78,8,2,79,29,3,58,11,4,100,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,93,44,1,81,24,2,100,20,3,63,35,4,76,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,1,31,0,100,36,1,39,14,2,47,29,3,55,18,4,22,11, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,32,0,77,19,1,81,41,2,22,9,3,22,9,4,100,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,100,28,1,71,30,2,78,18,3,75,32,4,42,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,38,0,78,27,1,92,17,2,74,15,3,100,45,4,84,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,100,17,1,50,39,2,67,34,3,63,33,4,67,36, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,51,0,91,17,1,93,27,2,100,17,3,90,15,4,98,37, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,52,0,100,38,1,81,28,2,66,9,3,83,29,4,69,30, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,34,0,68,51,1,100,37,2,87,25,3,97,40,4,59,38, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,11,0,45,0,80,25,1,73,13,2,73,24,3,82,5,4,100,40, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,55,0,66,21,1,74,20,2,100,34,3,61,36,4,92,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,1,40,0,100,18,1,93,18,2,51,6,3,56,2,4,81,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,32,0,71,5,1,55,10,2,63,7,3,100,0,4,47,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,59,31,1,73,20,2,73,13,3,92,22,4,100,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,35,0,70,20,1,100,11,2,52,26,3,48,11,4,70,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,99,49,1,81,30,2,53,23,3,61,11,4,100,46, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,38,0,98,40,1,67,55,2,37,16,3,100,30,4,51,37, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,46,0,75,33,1,81,28,2,60,10,3,96,37,4,100,37, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,76,23,1,81,24,2,81,41,3,62,12,4,100,35, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,100,25,1,89,37,2,89,24,3,65,29,4,72,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,1,38,0,78,16,1,100,16,2,79,25,3,54,18,4,37,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,61,30,1,69,20,2,100,44,3,84,14,4,80,30, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,100,52,1,57,16,2,68,24,3,89,37,4,75,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,39,0,86,25,1,57,15,2,100,20,3,99,27,4,81,38, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,100,24,1,63,12,2,60,18,3,56,21,4,83,31, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,50,0,67,19,1,100,70,2,97,14,3,82,23,4,98,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,53,20,1,100,12,2,49,11,3,99,31,4,30,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,40,0,35,10,1,68,18,2,78,35,3,100,20,4,52,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,11,0,45,0,70,24,1,77,22,2,72,20,3,77,7,4,100,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,100,28,1,77,23,2,92,10,3,64,20,4,43,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,31,0,100,34,1,48,16,2,55,22,3,59,6,4,41,3, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,30,0,69,14,1,67,17,2,70,5,3,100,16,4,46,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,75,8,1,62,12,2,48,17,3,57,20,4,100,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,50,0,100,32,1,80,37,2,73,36,3,99,45,4,68,43, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,92,14,1,93,15,2,100,36,3,96,21,4,99,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,16,0,37,0,71,19,1,74,20,2,70,29,3,100,18,4,87,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,49,0,92,36,1,99,28,2,85,45,3,85,19,4,100,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,40,0,91,27,1,100,15,2,55,1,3,99,37,4,62,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,16,0,37,0,82,11,1,82,17,2,83,15,3,54,7,4,100,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,78,24,1,60,32,2,67,20,3,29,13,4,100,30, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,53,21,1,72,22,2,100,35,3,66,14,4,89,39, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,40,0,99,25,1,53,8,2,100,34,3,39,13,4,79,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,43,0,83,25,1,98,42,2,75,25,3,100,24,4,70,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,34,0,51,23,1,100,29,2,84,15,3,91,17,4,71,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,53,0,100,27,1,85,39,2,85,22,3,66,21,4,90,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,99,19,1,100,17,2,82,17,3,63,19,4,53,3, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,1,57,0,62,2,1,69,28,2,97,17,3,62,18,4,100,30, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,38,0,86,46,1,100,14,2,73,58,3,43,50,4,43,8, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,34,0,54,7,1,54,10,2,100,22,3,54,3,4,96,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,58,0,84,24,1,38,12,2,100,50,3,93,19,4,72,46, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,73,14,1,88,17,2,100,28,3,98,9,4,68,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,49,0,100,19,1,60,24,2,83,19,3,60,5,4,51,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,39,0,76,19,1,100,27,2,82,17,3,68,14,4,78,11, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,29,0,100,20,1,57,27,2,72,43,3,52,7,4,70,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,75,21,1,94,31,2,100,29,3,83,25,4,94,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,46,0,79,32,1,79,15,2,70,36,3,100,34,4,99,59, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,60,17,1,84,11,2,63,30,3,86,26,4,100,33, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,40,0,90,33,1,85,25,2,82,22,3,71,23,4,100,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,44,0,74,18,1,57,28,2,69,18,3,100,55,4,89,58, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,47,0,100,31,1,85,28,2,99,19,3,64,15,4,91,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,31,0,100,8,1,66,19,2,69,33,3,51,11,4,62,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,41,0,82,38,1,53,5,2,100,18,3,58,7,4,58,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,34,0,83,6,1,54,18,2,100,26,3,54,16,4,35,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,49,0,72,19,1,100,45,2,81,35,3,94,34,4,43,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,38,0,41,11,1,41,5,2,43,6,3,47,1,4,100,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,82,22,1,74,29,2,49,6,3,24,21,4,100,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,62,0,90,39,1,90,37,2,87,26,3,87,35,4,100,33, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,61,0,81,10,1,100,31,2,99,15,3,99,20,4,99,40, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,55,0,87,26,1,68,41,2,73,38,3,100,34,4,60,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,100,39,1,99,43,2,99,34,3,84,21,4,66,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,44,0,27,16,1,92,53,2,100,30,3,96,27,4,41,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,49,0,100,52,1,96,28,2,67,34,3,96,45,4,60,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,84,45,1,83,50,2,86,50,3,70,43,4,100,35, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,43,21,1,71,27,2,59,29,3,59,0,4,100,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,83,14,1,76,28,2,76,32,3,100,40,4,92,41, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,100,21,1,73,11,2,35,7,3,94,15,4,84,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,46,0,57,21,1,59,6,2,84,9,3,67,18,4,100,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,58,0,100,30,1,86,49,2,86,26,3,86,5,4,86,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,100,24,1,96,25,2,47,8,3,91,7,4,64,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,39,0,77,15,1,88,10,2,100,18,3,85,5,4,56,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,37,0,100,21,1,51,11,2,65,12,3,91,17,4,79,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,35,0,44,9,1,100,18,2,40,6,3,92,11,4,65,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,75,24,1,100,25,2,62,5,3,63,35,4,74,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,35,0,100,19,1,71,20,2,57,14,3,71,19,4,53,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,58,23,1,100,9,2,96,16,3,51,13,4,99,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,35,0,61,12,1,64,27,2,48,33,3,65,15,4,100,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,54,0,80,25,1,100,32,2,74,22,3,83,28,4,71,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,46,0,53,2,1,97,30,2,98,7,3,100,18,4,77,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,61,0,92,34,1,100,26,2,45,21,3,95,17,4,72,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,99,27,1,100,26,2,83,13,3,94,34,4,83,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,46,0,100,33,1,41,20,2,94,28,3,94,41,4,68,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,42,0,77,30,1,100,15,2,54,13,3,86,19,4,99,72, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,41,0,98,42,1,68,33,2,71,28,3,100,45,4,71,34, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,58,0,64,48,1,100,25,2,66,41,3,80,31,4,91,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,59,0,90,28,1,100,24,2,96,17,3,86,32,4,96,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,30,0,43,21,1,68,20,2,41,7,3,100,20,4,36,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,46,0,100,25,1,90,22,2,86,23,3,84,38,4,84,20, ,,,,,,,,,,,,,,,,,,,,,
