,,,,,Turn,,,,,,,,,,,,,,,,
10,5,20,9,0,9,0,100,85,1,87,0,2,58,0,3,36,12,4,24,0, 
10,5,20,8,0,21,0,99,20,1,97,5,2,100,58,3,25,0,4,50,0, 
10,5,20,8,0,6,0,100,0,1,8,0,2,54,23,3,17,0,4,10,0, 
10,5,20,8,0,25,0,100,25,1,96,79,2,95,34,3,99,43,4,99,27, 
10,5,20,8,0,12,0,60,10,1,41,0,2,100,5,3,73,22,4,6,0, 
10,5,20,8,0,15,0,100,10,1,2,0,2,98,22,3,98,13,4,70,16, 
10,5,20,8,0,21,0,98,17,1,60,5,2,100,82,3,98,6,4,96,88, 
10,5,20,8,0,38,0,98,25,1,44,0,2,50,10,3,100,5,4,26,0, 
10,5,20,8,0,18,0,94,41,1,100,37,2,11,0,3,24,20,4,13,9, 
10,5,20,8,0,13,0,99,25,1,12,40,2,100,36,3,95,63,4,40,5, 
10,5,20,8,0,7,0,100,25,1,46,15,2,93,18,3,21,0,4,44,5, 
10,5,20,8,0,26,0,4,0,1,70,2,2,4,0,3,100,6,4,19,0, 
10,5,20,8,0,7,0,14,0,1,48,20,2,100,28,3,80,15,4,41,0, 
10,5,20,8,0,30,0,27,0,1,100,10,2,10,0,3,27,0,4,92,25, 
10,5,20,8,0,44,0,37,0,1,100,23,2,66,0,3,99,5,4,23,5, 
10,5,20,8,0,15,0,16,0,1,100,27,2,28,5,3,99,5,4,99,20, 
10,5,20,8,0,11,0,100,28,1,75,0,2,17,0,3,17,0,4,2,0, 
10,5,20,8,0,12,0,52,16,1,100,26,2,43,5,3,26,10,4,96,20, 
10,5,20,9,0,17,0,17,0,1,17,0,2,21,0,3,54,33,4,100,52, 
10,5,20,9,0,8,0,92,5,1,83,10,2,86,20,3,100,19,4,93,9, 
10,5,20,8,0,12,0,95,11,1,5,0,2,26,0,3,100,5,4,9,0, 
10,5,20,8,0,24,0,99,32,1,95,54,2,99,32,3,100,33,4,31,0, 
10,5,20,8,0,19,0,22,20,1,100,36,2,22,0,3,26,0,4,60,43, 
10,5,20,8,0,10,0,100,15,1,98,10,2,34,0,3,22,0,4,14,0, 
10,5,20,9,0,9,0,19,0,1,36,0,2,36,1,3,19,0,4,100,0, 
10,5,20,8,0,12,0,100,5,1,92,36,2,59,0,3,2,0,4,93,32, 
10,5,20,8,0,50,0,98,8,1,49,0,2,100,5,3,91,0,4,38,0, 
10,5,20,8,0,15,0,100,83,1,97,118,2,98,13,3,58,5,4,87,16, 
10,5,20,9,0,16,0,31,17,1,99,0,2,75,12,3,31,10,4,100,19, 
10,5,20,9,0,9,0,32,20,1,100,0,2,96,5,3,17,0,4,32,7, 
10,5,20,9,0,17,0,29,0,1,97,30,2,52,8,3,100,12,4,59,8, 
10,5,20,9,0,40,0,10,0,1,100,75,2,96,5,3,10,0,4,10,0, 
10,5,20,8,0,56,0,97,30,1,100,64,2,99,14,3,58,5,4,99,9, 
10,5,20,8,0,16,0,99,10,1,23,0,2,100,14,3,97,9,4,23,0, 
10,5,20,9,0,10,0,46,5,1,36,0,2,31,0,3,36,7,4,100,10, 
10,5,20,9,0,12,0,100,15,1,37,0,2,5,0,3,69,0,4,33,0, 
10,5,20,9,0,11,0,58,0,1,64,17,2,2,0,3,100,12,4,93,0, 
10,5,20,8,0,8,0,68,18,1,100,19,2,7,0,3,94,44,4,69,0, 
10,5,20,8,0,23,0,57,24,1,99,60,2,92,31,3,100,12,4,79,47, 
10,5,20,9,0,24,0,52,20,1,27,0,2,98,6,3,100,5,4,23,0, 
10,5,20,9,0,10,0,15,0,1,41,7,2,41,15,3,98,0,4,100,39, 
10,5,20,8,0,33,0,97,27,1,85,0,2,97,5,3,95,20,4,100,24, 
10,5,20,8,0,16,0,33,1,1,38,0,2,94,10,3,100,23,4,33,0, 
10,5,20,8,0,9,0,100,5,1,98,19,2,19,0,3,92,10,4,94,10, 
10,5,20,9,0,13,0,47,19,1,100,17,2,67,0,3,22,32,4,13,0, 
10,5,20,9,0,44,0,99,13,1,100,40,2,90,0,3,99,73,4,49,0, 
10,5,20,8,0,17,0,49,18,1,55,29,2,94,35,3,88,19,4,100,74, 
10,5,20,8,0,10,0,59,0,1,50,0,2,100,35,3,95,0,4,91,14, 
10,5,20,9,0,49,0,45,14,1,45,0,2,20,0,3,100,85,4,79,78, 
10,5,20,8,0,16,0,100,5,1,99,3,2,40,0,3,23,0,4,17,0, 
10,5,20,8,0,10,0,76,30,1,8,0,2,52,10,3,17,0,4,100,11, 
10,5,20,8,0,11,0,96,10,1,100,0,2,29,0,3,94,54,4,91,21, 
10,5,20,8,0,8,0,100,21,1,91,34,2,49,15,3,26,19,4,99,27, 
10,5,20,8,0,18,0,98,0,1,9,0,2,100,0,3,74,16,4,96,5, 
10,5,20,8,0,12,0,97,25,1,39,4,2,35,5,3,100,5,4,37,0, 
10,5,20,8,0,7,0,73,0,1,63,12,2,100,0,3,15,0,4,31,5, 
10,5,20,8,0,15,0,12,0,1,98,0,2,100,28,3,14,0,4,92,42, 
10,5,20,9,0,26,0,100,5,1,99,17,2,62,31,3,53,10,4,93,6, 
10,5,20,8,0,14,0,98,69,1,96,3,2,53,10,3,100,27,4,36,0, 
10,5,20,9,0,11,0,98,13,1,76,0,2,19,15,3,32,5,4,100,5, 
10,5,20,8,0,24,0,24,10,1,33,5,2,86,48,3,100,48,4,99,6, 
10,5,20,9,0,14,0,100,46,1,48,10,2,46,14,3,48,0,4,59,18, 
10,5,20,7,0,15,0,67,49,1,100,5,2,43,5,3,73,8,4,64,27, 
10,5,20,7,0,13,0,97,17,1,95,16,2,6,0,3,17,5,4,100,13, 
10,5,20,8,0,24,0,76,10,1,98,40,2,100,107,3,99,38,4,73,5, 
10,5,20,8,0,12,0,17,0,1,100,10,2,34,0,3,24,0,4,95,17, 
10,5,20,8,0,24,0,100,0,1,56,5,2,98,65,3,36,5,4,99,40, 
10,5,20,9,0,9,0,70,8,1,99,41,2,3,0,3,100,24,4,30,0, 
10,5,20,9,0,17,0,41,5,1,4,0,2,100,5,3,28,0,4,10,0, 
10,5,20,9,0,9,0,100,2,1,95,32,2,87,20,3,24,15,4,52,0, 
10,5,20,9,0,10,0,93,5,1,6,0,2,2,0,3,86,21,4,100,22, 
10,5,20,8,0,14,0,89,33,1,97,36,2,95,23,3,92,41,4,100,25, 
10,5,20,8,0,31,0,99,0,1,99,61,2,44,5,3,36,0,4,100,17, 
10,5,20,9,0,9,0,31,5,1,91,17,2,100,35,3,62,27,4,55,0, 
10,5,20,9,0,51,0,100,10,1,64,10,2,97,11,3,95,10,4,76,11, 
10,5,20,9,0,51,0,93,0,1,99,0,2,100,22,3,99,73,4,57,41, 
10,5,20,9,0,25,0,50,9,1,63,33,2,99,44,3,100,16,4,58,15, 
10,5,20,8,0,12,0,100,5,1,26,7,2,15,0,3,31,5,4,19,9, 
10,5,20,8,0,28,0,17,0,1,17,4,2,54,0,3,100,0,4,99,60, 
10,5,20,8,0,11,0,5,0,1,98,79,2,48,32,3,96,45,4,100,22, 
10,5,20,9,0,22,0,29,16,1,18,0,2,29,20,3,37,53,4,100,30, 
10,5,20,9,0,17,0,50,0,1,36,0,2,100,21,3,56,0,4,36,0, 
10,5,20,9,0,8,0,6,0,1,100,22,2,48,17,3,59,20,4,61,22, 
10,5,20,8,0,25,0,58,17,1,100,37,2,85,6,3,26,19,4,92,19, 
10,5,20,8,0,13,0,26,5,1,100,6,2,18,10,3,89,24,4,26,7, 
10,5,20,8,1,15,0,54,14,1,71,9,2,100,35,3,9,0,4,54,0, 
10,5,20,8,0,21,0,97,6,1,23,0,2,100,60,3,23,5,4,25,0, 
10,5,20,8,0,19,0,100,71,1,47,10,2,16,0,3,16,0,4,5,0, 
10,5,20,8,0,12,0,98,37,1,100,23,2,95,38,3,34,20,4,91,0, 
10,5,20,7,0,18,0,100,69,1,16,0,2,52,2,3,95,15,4,52,20, 
10,5,20,8,0,33,0,100,14,1,91,37,2,98,64,3,86,52,4,96,10, 
10,5,20,8,0,10,0,100,20,1,94,0,2,88,29,3,86,0,4,35,5, 
10,5,20,8,0,28,0,99,70,1,56,10,2,97,13,3,100,46,4,77,30, 
10,5,20,7,1,68,0,98,25,1,100,50,2,13,0,3,13,0,4,99,15, 
10,5,20,8,0,9,0,100,5,1,15,0,2,55,15,3,70,10,4,40,0, 
10,5,20,8,0,10,0,50,18,1,100,16,2,93,10,3,50,0,4,99,10, 
10,5,20,8,0,11,0,100,18,1,76,15,2,66,21,3,47,10,4,38,0, 
10,5,20,8,0,27,0,23,10,1,100,16,2,97,5,3,34,0,4,93,9, 
10,5,20,8,0,27,0,72,5,1,98,42,2,100,130,3,98,7,4,99,11, 
10,5,20,8,0,25,0,98,69,1,99,4,2,100,119,3,97,10,4,93,28, 
10,5,20,8,0,15,0,100,17,1,94,13,2,21,0,3,21,0,4,67,0, 
10,5,20,9,0,30,0,89,16,1,100,14,2,54,5,3,23,5,4,98,11, 
10,5,20,9,0,10,0,24,0,1,100,5,2,17,0,3,34,0,4,24,0, 
10,5,20,8,0,16,0,23,0,1,100,5,2,64,5,3,98,34,4,97,9, 
10,5,20,8,0,9,0,46,10,1,51,5,2,100,15,3,81,30,4,51,5, 
10,5,20,8,0,13,0,99,13,1,100,4,2,75,0,3,98,0,4,62,11, 
10,5,20,8,1,36,0,91,18,1,14,0,2,40,12,3,99,152,4,100,95, 
10,5,20,8,0,27,0,99,19,1,100,11,2,94,5,3,13,0,4,99,0, 
10,5,20,8,0,10,0,84,0,1,100,8,2,74,5,3,6,0,4,4,0, 
10,5,20,9,0,26,0,99,5,1,100,12,2,94,19,3,9,0,4,95,60, 
10,5,20,9,0,15,0,52,0,1,17,0,2,100,65,3,99,0,4,75,6, 
10,5,20,8,0,34,0,100,40,1,99,15,2,26,25,3,56,5,4,99,48, 
10,5,20,9,0,15,0,19,2,1,38,7,2,100,15,3,98,17,4,12,0, 
10,5,20,8,0,26,0,37,5,1,65,5,2,100,43,3,35,5,4,97,39, 
10,5,20,8,0,7,0,61,37,1,17,5,2,54,5,3,17,0,4,100,20, 
10,5,20,8,0,14,0,59,20,1,100,0,2,99,22,3,98,15,4,88,10, 
10,5,20,8,0,10,0,87,25,1,81,48,2,55,0,3,100,5,4,25,9, 
10,5,20,9,0,23,0,34,5,1,99,33,2,100,10,3,96,34,4,69,24, 
10,5,20,9,0,12,0,16,0,1,16,19,2,10,0,3,70,18,4,100,5, 
10,5,20,9,0,23,0,45,23,1,100,10,2,84,15,3,92,30,4,99,40, 
10,5,20,9,0,10,0,65,20,1,100,60,2,75,5,3,36,13,4,61,5, 
10,5,20,9,0,45,0,100,10,1,51,5,2,51,2,3,53,5,4,97,0, 
10,5,20,9,0,19,0,32,0,1,27,0,2,94,0,3,100,10,4,27,0, 
10,5,20,9,0,7,0,25,5,1,100,10,2,14,0,3,53,5,4,84,5, 
10,5,20,8,0,11,0,100,5,1,59,0,2,33,5,3,65,0,4,31,0, 
10,5,20,9,0,43,0,99,3,1,99,26,2,98,117,3,78,5,4,100,66, 
10,5,20,9,0,8,0,5,0,1,80,16,2,18,0,3,68,5,4,100,16, 
10,5,20,9,0,25,0,40,0,1,40,15,2,10,0,3,10,0,4,100,10, 
10,5,20,9,0,21,0,98,54,1,97,26,2,36,5,3,100,17,4,30,5, 
10,5,20,9,0,16,0,44,11,1,95,10,2,44,5,3,13,0,4,100,5, 
10,5,20,9,0,12,0,34,5,1,100,7,2,98,30,3,15,0,4,91,0, 
10,5,20,8,0,14,0,97,38,1,40,0,2,100,17,3,59,0,4,60,10, 
10,5,20,9,0,11,0,99,0,1,30,0,2,100,25,3,55,3,4,75,25, 
10,5,20,9,0,41,0,64,5,1,99,10,2,100,5,3,99,1,4,92,13, 
10,5,20,8,0,17,0,22,0,1,99,23,2,100,15,3,72,0,4,58,21, 
10,5,20,8,0,20,0,54,15,1,18,0,2,98,0,3,4,0,4,100,89, 
10,5,20,8,0,12,0,100,30,1,93,0,2,34,5,3,94,5,4,22,0, 
10,5,20,8,0,13,0,19,0,1,98,35,2,100,25,3,6,0,4,16,0, 
10,5,20,8,0,10,0,12,0,1,100,36,2,52,12,3,97,5,4,48,17, 
10,5,20,8,0,8,0,96,46,1,100,18,2,43,9,3,22,13,4,71,16, 
10,5,20,8,0,17,0,56,14,1,100,42,2,13,0,3,93,62,4,13,0, 
10,5,20,8,0,12,0,95,25,1,100,15,2,97,24,3,96,10,4,95,49, 
10,5,20,8,1,26,0,94,5,1,98,50,2,40,5,3,90,0,4,100,104, 
10,5,20,8,0,27,0,28,0,1,100,134,2,99,2,3,99,75,4,98,5, 
10,5,20,9,0,27,0,63,5,1,100,38,2,41,0,3,80,39,4,90,54, 
10,5,20,9,0,24,0,100,46,1,70,5,2,39,43,3,46,21,4,99,9, 
10,5,20,9,0,15,0,2,1,1,51,0,2,77,0,3,97,16,4,100,75, 
10,5,20,8,0,25,0,100,18,1,99,13,2,99,1,3,4,0,4,91,34, 
10,5,20,9,0,22,0,99,25,1,39,9,2,73,12,3,94,66,4,100,105, 
10,5,20,8,0,25,0,99,32,1,38,14,2,20,0,3,99,15,4,100,0, 
10,5,20,8,0,31,0,99,7,1,85,13,2,100,59,3,97,17,4,48,0, 
10,5,20,8,0,16,0,99,45,1,34,5,2,52,0,3,100,21,4,65,18, 
10,5,20,9,0,15,0,89,18,1,36,23,2,35,18,3,5,0,4,100,15, 
10,5,20,9,0,31,0,100,60,1,97,5,2,16,0,3,47,5,4,16,0, 
10,5,20,8,0,10,0,36,5,1,100,13,2,95,5,3,93,8,4,88,5, 
10,5,20,8,0,8,0,56,5,1,28,0,2,2,0,3,100,10,4,21,0, 
10,5,20,8,0,12,0,93,17,1,94,5,2,40,0,3,100,16,4,34,21, 
10,5,20,8,0,8,0,46,5,1,100,15,2,29,5,3,46,0,4,18,0, 
10,5,20,8,0,33,0,23,5,1,23,0,2,100,42,3,99,5,4,23,7, 
10,5,20,9,0,39,0,67,5,1,4,0,2,51,16,3,100,0,4,99,22, 
10,5,20,8,0,12,0,100,30,1,3,0,2,23,0,3,23,0,4,3,0, 
10,5,20,9,0,14,0,94,0,1,40,5,2,100,0,3,97,5,4,53,10, 
10,5,20,9,0,8,0,67,16,1,47,0,2,71,17,3,100,22,4,13,6, 
10,5,20,9,0,16,0,100,19,1,98,2,2,99,37,3,21,0,4,83,38, 
10,5,20,8,0,20,0,100,10,1,32,17,2,30,0,3,28,13,4,99,94, 
10,5,20,8,0,10,0,56,5,1,22,0,2,100,0,3,4,0,4,90,47, 
10,5,20,9,0,12,0,16,0,1,52,7,2,5,0,3,36,24,4,100,16, 
10,5,20,9,0,14,0,33,0,1,99,5,2,94,9,3,58,0,4,100,19, 
10,5,20,9,0,22,0,100,7,1,95,66,2,50,36,3,60,21,4,98,43, 
10,5,20,9,0,10,0,28,5,1,67,0,2,100,10,3,19,0,4,70,5, 
10,5,20,9,0,21,0,100,27,1,16,0,2,41,5,3,27,21,4,27,16, 
10,5,20,9,0,37,0,98,10,1,38,5,2,95,28,3,100,13,4,38,6, 
10,5,20,9,0,8,0,50,5,1,56,5,2,100,19,3,40,26,4,87,5, 
10,5,20,9,0,16,0,52,26,1,100,63,2,44,8,3,44,5,4,40,10, 
10,5,20,9,0,24,0,96,47,1,51,0,2,100,82,3,58,23,4,31,3, 
10,5,20,9,0,18,0,100,67,1,89,5,2,65,5,3,61,5,4,97,7, 
10,5,20,8,0,12,0,20,0,1,48,5,2,100,8,3,99,59,4,37,11, 
10,5,20,9,0,23,0,56,5,1,45,9,2,76,0,3,100,58,4,18,0, 
10,5,20,8,0,7,0,100,29,1,73,10,2,67,10,3,23,0,4,23,7, 
10,5,20,8,0,9,0,93,19,1,47,16,2,34,3,3,100,0,4,92,19, 
10,5,20,9,0,12,0,83,48,1,99,63,2,100,57,3,96,22,4,93,47, 
10,5,20,9,0,37,0,50,0,1,99,38,2,69,5,3,19,0,4,100,45, 
10,5,20,9,0,8,0,100,30,1,48,5,2,50,9,3,27,0,4,81,40, 
10,5,20,8,0,44,0,13,0,1,93,56,2,100,46,3,99,72,4,13,8, 
10,5,20,9,0,28,0,20,0,1,97,7,2,14,0,3,59,40,4,100,5, 
10,5,20,9,0,18,0,94,58,1,100,41,2,18,5,3,18,10,4,18,0, 
10,5,20,8,0,38,0,32,0,1,100,33,2,88,7,3,98,62,4,96,0, 
10,5,20,9,0,13,0,99,18,1,33,14,2,100,0,3,37,25,4,84,39, 
10,5,20,9,0,33,0,100,74,1,99,14,2,30,0,3,68,42,4,38,14, 
10,5,20,8,0,7,0,19,0,1,19,0,2,74,10,3,100,9,4,13,0, 
10,5,20,8,0,15,0,36,0,1,98,47,2,100,15,3,78,17,4,99,68, 
10,5,20,9,0,15,0,18,0,1,18,0,2,100,15,3,55,0,4,74,0, 
10,5,20,9,0,15,0,79,5,1,11,0,2,100,57,3,99,5,4,19,0, 
10,5,20,9,0,11,0,100,20,1,98,15,2,79,5,3,46,0,4,23,0, 
10,5,20,8,0,19,0,96,0,1,93,60,2,89,0,3,100,18,4,98,6, 
10,5,20,8,0,20,0,37,5,1,50,9,2,99,17,3,100,10,4,63,0, 
10,5,20,9,0,21,0,99,33,1,97,0,2,100,5,3,32,5,4,25,7, 
10,5,20,9,0,10,0,91,14,1,100,5,2,84,10,3,88,0,4,86,14, 
10,5,20,9,0,13,0,99,22,1,100,14,2,84,61,3,66,0,4,96,3, 
10,5,20,9,0,13,0,71,0,1,27,0,2,67,54,3,60,12,4,100,27, 
10,5,20,8,0,12,0,90,0,1,5,0,2,13,4,3,100,0,4,23,3, 
10,5,20,11,0,13,0,37,9,1,18,12,2,47,15,3,100,14,4,76,0, 
10,5,20,8,0,19,0,100,19,1,96,5,2,14,0,3,24,15,4,91,20, 
10,5,20,8,0,31,0,45,18,1,100,8,2,99,53,3,71,5,4,99,46, 
10,5,20,9,0,23,0,99,20,1,99,25,2,53,5,3,69,5,4,100,10, 
10,5,20,8,0,11,0,100,26,1,90,10,2,92,22,3,12,0,4,7,0, 
10,5,20,8,0,8,0,100,29,1,39,16,2,78,10,3,33,27,4,93,19, 
10,5,20,7,0,19,0,100,0,1,21,0,2,29,5,3,15,0,4,20,10, 
10,5,20,8,0,10,0,98,0,1,96,15,2,52,5,3,100,5,4,15,0, 
10,5,20,9,0,17,0,45,15,1,100,6,2,45,5,3,31,10,4,97,5, 
10,5,20,9,0,22,0,2,0,1,98,0,2,91,5,3,33,0,4,100,37, 
10,5,20,9,0,13,0,2,0,1,100,18,2,21,0,3,96,0,4,36,6, 
10,5,20,8,0,11,0,98,28,1,19,0,2,94,42,3,100,24,4,19,0, 
10,5,20,9,0,24,0,41,0,1,48,0,2,100,29,3,91,137,4,37,0, 
10,5,20,7,0,21,0,100,60,1,29,10,2,34,12,3,69,25,4,61,15, 
10,5,20,8,0,12,0,31,7,1,94,0,2,84,40,3,100,16,4,22,5, 
10,5,20,8,0,11,0,35,9,1,89,24,2,74,45,3,85,63,4,100,8, 
10,5,20,8,0,23,0,92,45,1,60,5,2,93,60,3,100,25,4,55,5, 
10,5,20,9,0,24,0,52,12,1,39,5,2,100,71,3,42,13,4,46,5, 
10,5,20,8,0,25,0,47,5,1,19,0,2,100,42,3,31,5,4,53,0, 
10,5,20,8,0,13,0,98,41,1,98,66,2,72,0,3,100,10,4,85,0, 
10,5,20,9,0,26,0,100,8,1,99,129,2,13,5,3,98,14,4,13,0, 
10,5,20,9,0,12,0,60,10,1,49,20,2,100,30,3,84,0,4,33,17, 
10,5,20,9,0,16,0,100,34,1,48,17,2,95,21,3,63,5,4,96,18, 
10,5,20,9,0,51,0,9,0,1,100,0,2,50,10,3,99,20,4,98,50, 
10,5,20,9,0,27,0,98,120,1,38,0,2,99,21,3,100,49,4,38,17, 
10,5,20,8,0,36,0,97,0,1,99,20,2,95,8,3,98,73,4,100,10, 
10,5,20,8,1,15,0,10,0,1,91,5,2,26,10,3,28,5,4,100,30, 
10,5,20,9,0,17,0,100,30,1,13,5,2,40,0,3,95,10,4,16,7, 
10,5,20,9,0,9,0,93,15,1,76,34,2,23,18,3,100,5,4,28,15, 
10,5,20,9,0,10,0,46,5,1,100,5,2,38,4,3,53,9,4,78,30, 
10,5,20,9,0,7,0,100,5,1,61,0,2,46,5,3,27,10,4,48,0, 
10,5,20,9,0,14,0,4,0,1,22,0,2,8,0,3,94,5,4,100,10, 
10,5,20,8,1,17,0,32,0,1,98,5,2,21,0,3,77,34,4,100,20, 
10,5,20,9,0,19,0,53,6,1,51,7,2,100,5,3,4,0,4,42,0, 
10,5,20,8,0,30,0,100,10,1,97,0,2,20,0,3,53,10,4,98,11, 
10,5,20,8,0,20,0,36,30,1,99,60,2,100,42,3,36,0,4,42,17, 
10,5,20,8,0,34,0,100,13,1,67,12,2,67,0,3,33,6,4,33,6, 
10,5,20,8,0,25,0,99,8,1,100,5,2,99,30,3,42,5,4,27,5, 
10,5,20,8,0,14,0,100,10,1,24,9,2,15,5,3,64,0,4,56,16, 
10,5,20,9,0,24,0,99,62,1,100,18,2,78,0,3,98,31,4,98,0, 
10,5,20,9,0,20,0,96,5,1,100,10,2,95,13,3,39,0,4,97,0, 
10,5,20,9,0,34,0,57,18,1,77,112,2,42,1,3,57,23,4,100,19, 
10,5,20,8,0,11,0,87,36,1,97,5,2,73,15,3,100,18,4,98,38, 
10,5,20,9,0,17,0,98,40,1,100,31,2,99,10,3,21,14,4,95,5, 
10,5,20,9,0,8,0,46,5,1,32,24,2,100,12,3,32,17,4,85,0, 
10,5,20,8,0,33,0,21,0,1,29,0,2,45,0,3,100,45,4,87,11, 
10,5,20,9,0,22,0,99,10,1,27,0,2,100,35,3,99,17,4,40,0, 
10,5,20,9,0,23,0,46,5,1,3,0,2,18,16,3,100,0,4,18,0, 
10,5,20,9,0,7,0,83,11,1,46,19,2,100,15,3,21,0,4,21,0, 
10,5,20,8,0,32,0,38,0,1,98,23,2,100,33,3,30,0,4,99,65, 
10,5,20,9,0,49,0,29,0,1,100,11,2,99,31,3,99,13,4,10,0, 
10,5,20,9,0,22,0,100,15,1,3,0,2,33,5,3,30,0,4,6,0, 
10,5,20,8,0,23,0,100,30,1,38,0,2,38,0,3,98,85,4,58,0, 
10,5,20,8,0,15,0,33,16,1,94,8,2,33,22,3,100,4,4,33,11, 
10,5,20,8,0,22,0,100,91,1,52,20,2,97,30,3,24,2,4,79,16, 
10,5,20,8,0,15,0,85,5,1,74,9,2,97,11,3,100,5,4,98,33, 
10,5,20,8,0,18,0,95,75,1,100,10,2,36,0,3,14,0,4,99,29, 
10,5,20,8,0,36,0,100,25,1,73,0,2,19,0,3,52,0,4,19,5, 
10,5,20,8,0,22,0,99,46,1,40,8,2,3,0,3,3,0,4,100,62, 
10,5,20,8,0,39,0,100,0,1,5,0,2,99,32,3,39,13,4,99,5, 
10,5,20,8,0,11,0,20,0,1,100,8,2,52,0,3,29,0,4,97,0, 
10,5,20,8,0,13,0,46,5,1,97,51,2,81,21,3,100,8,4,95,0, 
10,5,20,8,0,11,0,87,11,1,100,0,2,95,39,3,68,51,4,57,5, 
10,5,20,8,0,51,0,96,25,1,100,0,2,60,0,3,84,5,4,53,0, 
10,5,20,8,0,9,0,19,0,1,55,23,2,100,10,3,67,13,4,19,0, 
10,5,20,7,0,33,0,39,0,1,100,121,2,29,0,3,8,0,4,99,90, 
10,5,20,7,0,18,0,89,29,1,100,9,2,97,6,3,89,5,4,99,13, 
10,5,20,8,0,34,0,100,10,1,93,20,2,10,0,3,45,5,4,99,5, 
10,5,20,8,0,10,0,18,10,1,5,0,2,100,0,3,37,10,4,18,0, 
10,5,20,8,0,13,0,34,10,1,14,0,2,97,63,3,100,38,4,35,7, 
10,5,20,8,0,13,0,51,10,1,29,0,2,35,6,3,88,25,4,100,0, 
10,5,20,8,0,28,0,19,0,1,90,90,2,50,74,3,100,31,4,19,12, 
10,5,20,9,0,12,0,90,0,1,18,8,2,100,5,3,96,20,4,42,15, 
10,5,20,8,0,14,0,100,5,1,67,0,2,43,7,3,76,0,4,62,10, 
10,5,20,8,0,35,0,80,0,1,98,0,2,99,138,3,98,20,4,100,5, 
10,5,20,8,0,23,0,13,0,1,25,0,2,100,16,3,67,0,4,67,5, 
10,5,20,7,0,28,0,98,18,1,24,0,2,29,6,3,100,66,4,57,10, 
10,5,20,7,0,7,0,86,12,1,32,0,2,47,0,3,100,22,4,25,0, 
10,5,20,7,0,14,0,98,23,1,98,22,2,37,0,3,100,16,4,98,61, 
10,5,20,8,0,10,0,27,0,1,43,0,2,100,10,3,81,0,4,99,15, 
10,5,20,8,0,23,0,100,75,1,10,0,2,28,0,3,99,7,4,10,5, 
10,5,20,8,0,16,0,96,5,1,81,39,2,77,17,3,100,20,4,97,22, 
10,5,20,8,0,22,0,99,20,1,96,52,2,100,0,3,99,22,4,55,5, 
10,5,20,9,0,10,0,24,0,1,27,0,2,8,0,3,20,42,4,100,26, 
10,5,20,9,0,20,0,60,6,1,39,28,2,94,15,3,100,5,4,97,0, 
10,5,20,9,0,59,0,24,5,1,100,84,2,84,5,3,9,0,4,9,0, 
10,5,20,9,0,16,0,58,10,1,100,31,2,10,0,3,99,33,4,10,0, 
10,5,20,9,0,9,0,100,46,1,19,0,2,79,0,3,58,31,4,28,0, 
10,5,20,7,0,35,0,54,5,1,59,27,2,99,55,3,99,70,4,100,21, 
10,5,20,7,0,15,0,23,15,1,76,6,2,96,108,3,100,46,4,89,24, 
10,5,20,8,0,18,0,100,5,1,2,0,2,11,0,3,97,35,4,99,23, 
10,5,20,8,0,21,0,58,5,1,90,28,2,99,37,3,99,9,4,100,0, 
10,5,20,8,0,16,0,97,0,1,55,30,2,97,23,3,100,10,4,19,0, 
10,5,20,9,0,11,0,13,0,1,83,5,2,100,18,3,84,9,4,47,13, 
10,5,20,8,0,23,0,100,14,1,99,49,2,31,11,3,93,67,4,94,15, 
10,5,20,8,0,26,0,100,37,1,99,20,2,96,24,3,99,22,4,90,5, 
10,5,20,8,1,24,0,97,5,1,98,37,2,7,0,3,100,0,4,46,0, 
10,5,20,9,0,15,0,100,32,1,33,9,2,3,0,3,31,0,4,22,0, 
10,5,20,9,0,10,0,100,51,1,53,19,2,98,5,3,44,5,4,99,10, 
10,5,20,8,0,13,0,49,5,1,100,20,2,12,0,3,20,0,4,94,10, 
10,5,20,9,0,18,0,100,20,1,76,0,2,50,0,3,4,0,4,47,5, 
10,5,20,8,0,20,0,34,0,1,99,8,2,95,26,3,98,35,4,100,65, 
10,5,20,9,0,11,0,100,16,1,68,6,2,3,0,3,55,0,4,83,24, 
10,5,20,9,0,9,0,27,0,1,10,6,2,100,52,3,70,5,4,10,6, 
10,5,20,8,0,14,0,43,0,1,100,10,2,15,0,3,57,0,4,96,22, 
10,5,20,8,0,9,0,14,0,1,100,18,2,65,8,3,98,11,4,59,0, 
10,5,20,8,0,14,0,100,33,1,23,0,2,97,42,3,17,0,4,90,16, 
10,5,20,7,0,10,0,76,15,1,26,5,2,98,24,3,100,0,4,69,8, 
10,5,20,9,0,18,0,54,5,1,52,33,2,100,60,3,93,35,4,65,17, 
10,5,20,8,0,14,0,100,19,1,93,9,2,58,0,3,94,10,4,5,0, 
10,5,20,8,0,8,0,48,10,1,17,0,2,25,7,3,100,0,4,55,14, 
10,5,20,8,0,12,0,94,23,1,100,26,2,85,0,3,91,31,4,99,11, 
10,5,20,8,0,26,0,97,17,1,100,18,2,46,5,3,94,9,4,99,5, 
10,5,20,8,0,18,0,99,70,1,66,63,2,95,64,3,100,33,4,97,35, 
10,5,20,9,0,18,0,77,17,1,97,14,2,45,0,3,100,10,4,99,15, 
10,5,20,8,0,9,0,90,12,1,94,10,2,98,11,3,94,0,4,100,0, 
